# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=429555704
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.3364,0.983195,1.49487,1,3,0,30.3374,-0.0703143
-30.3364,0.0966266,1.79306,1,1,0,31.182,-0.0703143
-30.3364,0.823613,0.90242,1,3,0,31.1156,-0.0703143
-30.4908,0.960951,0.926179,1,1,0,30.4914,-0.13846
-30.3073,1,1.08696,1,1,0,30.4273,-0.0490896
-30.4489,0.927992,1.32467,1,1,0,30.4691,-0.123483
-30.4489,0.078686,1.50427,1,1,0,31.6744,-0.123483
-30.2759,0.982887,0.747155,2,3,0,30.6447,0.0234719
-30.4948,0.969528,0.895292,2,3,0,30.5233,-0.139799
-30.4948,0.457679,1.05852,1,3,0,32.5645,-0.139799
-30.4038,0.989371,0.761494,2,3,0,30.6366,-0.105161
-30.3927,0.957345,0.917609,2,3,0,30.7623,0.117899
-30.556,0.981724,1.07152,2,3,0,30.5797,0.176817
-30.2769,1,1.28061,1,1,0,30.4196,0.0267011
-30.3631,0.939114,1.55708,1,1,0,30.3759,0.103339
-30.3631,0.115007,1.78449,1,1,0,30.7766,0.103339
-30.3099,1,0.924442,1,1,0,30.3514,0.0689179
-30.475,0.939209,1.12368,1,1,0,30.4795,0.150675
-30.4731,1,1.28777,2,3,0,30.5657,-0.132314
-30.4873,0.989571,1.56399,1,1,0,30.6373,-0.137272
-30.4873,0.264685,1.87973,1,1,0,30.5994,-0.137272
-30.2742,0.998767,1.12802,1,3,0,30.4169,0.0158196
-30.8836,0.709798,1.36765,1,1,0,30.8861,-0.238042
-30.9661,0.987171,1.2576,2,3,0,31.0896,0.271897
-31.4547,0.801513,1.50712,1,3,0,31.5237,-0.334727
-31.7853,0.796563,1.51258,1,1,0,32.6573,-0.379847
-31.0373,0.520112,1.51089,2,3,0,31.9183,-0.267407
-30.5769,1,1.16029,1,1,0,30.9421,-0.165223
-30.5003,1,1.40651,2,3,0,30.5349,0.159313
-31.1224,0.580768,1.70425,1,1,0,31.1353,-0.282397
-30.4809,1,1.38726,2,3,0,30.7517,-0.135067
-30.4809,0.241329,1.68021,1,1,0,31.3214,-0.135067
-30.759,0.920898,0.992615,1,1,0,30.7838,-0.211397
-30.5668,1,1.1156,1,1,0,30.7767,-0.162306
-31.0793,0.754898,1.35063,1,1,0,31.2594,-0.274911
-31.1343,0.790543,1.29733,2,3,0,31.8537,0.302115
-31.1307,0.948263,1.28876,2,3,0,31.6441,-0.283819
-30.9293,1,1.48499,1,1,0,31.4631,-0.247133
-30.2745,1,1.79574,1,1,0,30.4548,-8.23754e-005
-30.7461,0.512599,2.17061,1,1,0,31.0141,0.226134
-30.4667,1,1.66081,1,1,0,30.5144,-0.130026
-30.4667,0.024431,2.00684,1,1,0,31.6851,-0.130026
-30.2858,0.991385,0.973287,1,3,0,30.4935,0.0435496
-30.7469,0.877139,1.16684,1,3,0,30.747,0.226296
-30.5796,0.698045,1.2569,2,3,0,31.5847,-0.166
-30.3595,0.941381,1.14553,2,3,0,30.8546,-0.0837261
-30.3129,1,1.30983,2,3,0,30.3495,-0.0537224
-31.0978,0.554226,1.58117,1,1,0,31.1202,0.295836
-31.2469,0.977066,1.26086,2,3,0,31.6302,-0.303037
-30.4912,0.955601,1.48944,2,3,0,30.8179,0.156256
-30.7332,0.8054,1.72418,1,1,0,31.0131,0.223142
-30.7628,0.991171,1.73612,1,3,0,30.7661,-0.212258
-30.5062,1,2.07598,1,1,0,30.9214,-0.143594
-30.5062,1.43528e-016,2.50173,1,1,0,31.779,-0.143594
-30.3827,0.976014,1.19703,2,3,0,30.6403,-0.0955368
-30.3764,1,1.41123,2,3,0,30.3895,-0.0924338
-30.2825,1,1.70033,1,1,0,30.3261,-0.020687
-30.2825,0.000437621,2.04784,1,1,0,31.6434,-0.020687
-30.3979,0.973467,0.983512,1,3,0,30.4005,-0.102577
-30.4943,0.962021,1.15622,1,1,0,30.5364,-0.139616
-30.2745,1,1.34459,1,1,0,30.3748,0.017401
-30.2745,0.000162728,1.61851,1,1,0,33.7554,0.017401
-32.7438,0.765054,0.779707,2,3,0,32.8103,-0.488028
-31.6455,1,0.757212,1,1,0,32.5835,-0.36144
-31.364,1,0.911486,1,1,0,31.7852,-0.321264
-30.2845,0.865609,1.09677,2,3,0,32.0872,-0.0239347
-30.4056,0.951587,1.16707,1,1,0,30.4065,-0.105974
-31.6879,0.671989,1.34286,2,3,0,31.6899,-0.367123
-30.2898,0.979911,1.19773,2,3,0,31.1678,0.0489141
-30.5244,0.868521,1.41363,1,1,0,30.546,0.167109
-30.3744,1,1.50743,1,3,0,30.4284,-0.0914551
-30.3008,1,1.81081,1,1,0,30.3071,0.0608383
-30.4329,0.828689,2.17442,1,1,0,30.5754,0.134983
-30.4329,1.63271e-007,2.23516,1,1,0,31.4314,0.134983
-31.2609,0.820607,1.08597,2,3,0,31.6407,-0.305267
-31.0431,1,1.1089,1,1,0,31.4389,-0.268461
-31.7178,0.697941,1.33123,1,1,0,32.1469,-0.371075
-30.9431,0.731797,1.21673,2,3,0,32.8456,0.26749
-30.2829,0.949887,1.14671,2,3,0,30.9929,0.0390373
-30.2829,0.797526,1.31515,1,3,0,30.6177,0.0390373
-30.677,0.814694,1.31494,1,1,0,30.684,0.209596
-30.3357,1,1.33516,1,1,0,30.5345,0.0875049
-30.3357,0.75061,1.60076,1,1,0,30.4248,0.0875049
-30.7585,0.741268,1.5343,1,1,0,30.7591,-0.211283
-30.7585,0.459197,1.45849,1,3,0,31.8452,-0.211283
-30.4717,1,1.07743,1,1,0,30.6979,-0.13182
-30.4196,1,1.29109,1,1,0,30.5187,-0.111882
-30.4911,0.949863,1.54657,1,1,0,30.6106,-0.138539
-30.4911,0.422606,1.77096,1,1,0,31.0689,-0.138539
-30.4666,1,1.26759,2,3,0,30.5572,0.147662
-30.5328,0.95515,1.51761,1,1,0,30.6784,0.169753
-30.9325,0.693413,1.74531,1,1,0,30.94,-0.247747
-30.358,1,1.59045,1,1,0,30.5012,0.100608
-30.6269,0.746156,1.90271,1,1,0,30.6655,-0.179046
-30.6269,0.0129503,1.81703,1,1,0,31.2627,-0.179046
-30.8119,0.955297,0.906657,1,1,0,30.8624,-0.223087
-30.3858,1,1.04263,1,1,0,30.6776,-0.096991
-31.0043,0.841126,1.24696,2,3,0,31.0461,-0.261382
-30.9873,1,1.29572,2,3,0,31.12,0.275892
-30.9873,0.0449236,1.54878,1,1,0,32.193,0.275892
-31.3312,0.9363,0.797694,1,1,0,31.3888,0.333945
-30.4021,0.928468,0.901602,1,3,0,31.9027,-0.104404
-30.4021,0.869707,1.01181,1,1,0,30.7193,-0.104404
-31.9255,0.631563,1.07811,2,3,0,32.8777,0.415157
-34.4955,0.51104,0.931953,1,1,0,34.5839,0.658426
-30.8613,0.99824,0.725017,2,3,0,34.6052,0.251173
-32.0387,0.922461,0.864712,2,3,0,32.0401,0.428845
-31.8981,1,0.964815,1,1,0,32.4243,0.411776
-30.3119,0.470204,1.15178,2,3,0,34.9138,-0.0529119
-30.2822,0.965471,0.865278,2,3,0,30.562,0.0379535
-30.3963,0.966929,1.00205,1,3,0,30.4404,-0.10185
-30.3963,7.57667e-110,4.64638,1,1,0,31.7265,-0.10185
-30.3963,0,10.8496,0,1,1,30.8584,-0.10185
-30.6338,0.946147,1.06976,1,1,0,30.6348,-0.180861
-30.6779,0.84613,0.96522,2,7,0,31.9806,0.209823
-30.2992,0.950086,0.832442,1,3,0,31.2958,-0.041565
-30.2745,0.999357,1.09322,2,3,0,30.3036,6.05429e-007
-30.3101,0.976295,1.81914,1,1,0,30.3134,-0.0514504
-30.3101,1.11617e-006,2.9843,1,1,0,31.7714,-0.0514504
-30.3468,0.998702,0.235207,3,11,0,30.5849,0.0943001
-30.4413,0.99467,0.429397,1,3,0,30.5194,0.138266
-30.5135,0.993938,0.789565,3,7,0,30.5927,-0.145946
-30.336,0.860401,1.46366,2,3,0,30.8811,0.0877356
-30.336,0.00734318,1.78883,1,1,0,33.093,0.0877356
-30.5454,0.997598,0.151189,3,13,0,31.4158,0.173604
-30.2855,0.999352,0.288905,3,9,0,30.6743,0.0431677
-30.7299,0.939406,0.553247,1,3,0,31.6636,0.222355
-30.7725,0.970122,0.876062,2,3,0,31.2044,0.232124
-30.5076,1,1.51687,1,1,0,30.7514,0.161738
-30.7539,0.221439,2.85562,1,3,0,30.9445,-0.210218
-30.4297,0.977796,0.51296,2,5,0,31.6881,0.133672
-30.2869,0.983056,0.90445,1,3,0,30.62,-0.0273653
-30.3045,0.992347,1.60593,2,3,0,30.3118,-0.0466155
-30.9485,0.330817,2.90378,1,1,0,31.4333,0.268542
-30.8711,1,0.760254,2,3,0,30.984,0.253198
-30.5741,1,1.40124,1,1,0,30.8491,0.1821
-30.5741,0.441108,2.55662,1,1,0,30.5745,0.1821
-30.3091,0.960254,0.948134,1,3,0,30.9167,-0.0505796
-30.3477,0.984963,1.53711,2,3,0,30.3728,-0.0771522
-30.3477,1.64688e-007,2.64805,1,1,0,31.7325,-0.0771522
-30.2784,0.999712,0.297773,3,11,0,30.3955,0.0304435
-30.2958,0.998442,0.536647,2,5,0,30.3271,-0.0381473
-31.9595,0.725658,0.954483,1,3,0,32.5603,-0.401634
-30.4868,1,0.806522,2,3,0,31.8758,-0.137102
-30.7708,0.92864,1.42224,2,3,0,30.9664,0.231731
-30.7708,0.00176644,2.05687,1,1,0,32.2946,0.231731
-30.2859,0.997072,0.258493,4,15,0,31.4502,0.0436766
-30.6053,0.936106,0.450242,3,7,0,33.1356,-0.173209
-30.5923,1,0.663905,1,1,0,30.6277,-0.169582
-30.3033,0.982119,1.14654,1,3,0,30.6908,0.0632279
-30.3666,0.980266,1.87595,1,3,0,30.3672,-0.0875082
-30.3666,2.90493e-010,3.03217,1,1,0,31.2696,-0.0875082
-30.6112,0.986158,0.415086,2,5,0,31.0056,-0.1748
-30.7655,0.985419,0.683441,1,1,0,30.766,-0.212864
-30.2918,0.983245,1.11497,1,3,0,30.8735,0.0513292
-30.4488,0.901964,1.79636,1,1,0,30.4757,0.141106
-30.5329,0.492304,2.35736,1,3,0,30.544,-0.152087
-30.8431,0.920822,1.14237,1,1,0,30.8659,-0.229721
-30.841,0.966806,1.56736,2,3,0,31.1765,0.246957
-30.841,0.0362637,2.3895,1,1,0,30.9964,0.246957
-30.2773,0.990708,0.398079,2,5,0,31.3882,0.027639
# Adaptation terminated
# Step size = 1.03768
# Diagonal elements of inverse mass matrix:
# 0.0407212
-32.3224,0.76737,1.03768,2,3,0,32.6361,0.461351
-31.2782,1,1.03768,1,1,0,32.1384,0.325699
-32.0709,0.773304,1.03768,2,3,0,34.1006,0.432659
-32.0709,0.553727,1.03768,1,1,0,34.2004,0.432659
-33.1067,0.932252,1.03768,2,3,0,33.2852,0.54096
-30.3847,0.970853,1.03768,1,3,0,32.936,0.114149
-30.2768,0.999345,1.03768,2,3,0,30.39,0.0264386
-30.3658,0.982112,1.03768,1,3,0,30.3807,0.104736
-31.8289,0.757802,1.03768,1,3,0,32.0082,0.403095
-31.4383,1,1.03768,1,1,0,31.9071,0.350007
-30.274,0.979279,1.03768,1,3,0,31.5784,0.0140914
-30.7506,0.890537,1.03768,1,3,0,30.9368,-0.209472
-31.4103,0.865269,1.03768,1,1,0,31.42,-0.328208
-30.6936,1,1.03768,1,1,0,31.2559,-0.196003
-30.6477,1,1.03768,1,1,0,30.7535,-0.184497
-30.3673,0.846334,1.03768,2,3,0,32.014,0.10556
-30.3632,1,1.03768,1,1,0,30.3849,0.103398
-30.3761,0.983736,1.03768,2,3,0,30.5336,0.10997
-30.5128,0.926924,1.03768,1,3,0,30.9154,-0.145738
-30.5349,0.995162,1.03768,1,1,0,30.5815,-0.152728
-31.3321,0.846822,1.03768,2,3,0,32.051,-0.316399
-30.7536,0.86301,1.03768,1,3,0,33.0438,0.227835
-30.5014,1,1.03768,2,3,0,30.7071,0.159679
-31.2203,0.923371,1.03768,2,7,0,31.2328,-0.298747
-30.7756,1,1.03768,1,1,0,31.1528,-0.215123
-30.6081,0.945633,1.03768,2,3,0,31.3774,-0.173959
-30.2806,0.995685,1.03768,1,3,0,30.6027,-0.0174214
-30.2792,0.997597,1.03768,2,7,0,30.2968,0.032161
-30.2762,0.999111,1.03768,1,3,0,30.2879,-0.00678465
-30.6429,0.921831,1.03768,1,3,0,30.7398,-0.183232
-30.2961,0.996764,1.03768,1,3,0,30.6086,-0.0384412
-30.3273,0.983719,1.03768,2,3,0,30.4257,0.0820103
-30.3273,0.753449,1.03768,1,3,0,31.6626,0.0820103
-30.2932,0.986415,1.03768,2,3,0,30.4455,-0.0352967
-30.2881,1,1.03768,1,1,0,30.2941,-0.0290947
-30.2751,1,1.03768,2,3,0,30.2853,0.0204148
-30.3129,0.936702,1.03768,2,3,0,30.7261,-0.0537363
-30.9112,0.835957,1.03768,1,3,0,31.3869,0.261253
-31.2072,0.937122,1.03768,1,1,0,31.282,0.314297
-30.6498,0.849023,1.03768,1,3,0,32.6068,-0.18503
-30.5319,1,1.03768,1,1,0,30.6545,-0.151788
-30.4463,1,1.03768,1,1,0,30.5325,-0.122496
-30.4235,1,1.03768,1,1,0,30.4683,-0.113498
-30.6758,0.946156,1.03768,1,1,0,30.6769,-0.191626
-30.9844,0.934559,1.03768,1,1,0,31.0139,-0.257667
-30.5373,0.885398,1.03768,1,3,0,31.9954,0.17113
-30.5817,0.911308,1.03768,1,3,0,31.357,-0.166592
-30.6999,0.974403,1.03768,1,1,0,30.7404,-0.197538
-30.3031,0.991849,1.03768,2,3,0,30.767,-0.0453414
-30.3294,0.994251,1.03768,1,1,0,30.3311,-0.0657436
-30.317,0.98482,1.03768,1,3,0,30.4588,0.0746032
-30.3124,1,1.03768,1,1,0,30.3233,0.0710296
-30.3502,0.978223,1.03768,1,3,0,30.4914,-0.0785988
-30.333,1,1.03768,1,1,0,30.3553,-0.0680871
-30.3439,0.973537,1.03768,2,7,0,30.5191,0.0926025
-30.2779,1,1.03768,2,3,0,30.3305,-0.0115872
-30.2739,0.98652,1.03768,2,3,0,30.3715,0.00510727
-31.5195,0.85132,1.03768,2,3,0,31.6649,0.3617
-30.9843,1,1.03768,1,1,0,31.4555,0.275341
-30.6718,1,1.03768,1,1,0,30.9441,0.208303
-30.6542,1,1.03768,1,1,0,30.7466,0.203839
-30.7107,0.878455,1.03768,1,3,0,31.8229,-0.200145
-30.5578,0.901871,1.03768,1,3,0,31.6085,0.177332
-32.6039,0.712362,1.03768,1,3,0,32.7234,0.491435
-31.2181,1,1.03768,2,3,0,32.315,0.316069
-30.6788,1,1.03768,1,1,0,31.1093,0.210058
-30.9762,0.936857,1.03768,1,1,0,31.0076,0.273811
-30.4762,0.999326,1.03768,2,7,0,30.8842,-0.133393
-30.3952,1,1.03768,1,1,0,30.4689,-0.101328
-30.2836,0.878207,1.03768,2,3,0,31.3505,0.0401444
-31.5061,0.764249,1.03768,1,3,0,31.8192,0.359805
-31.5061,0.768618,1.03768,1,1,0,32.5055,0.359805
-31.8063,0.936277,1.03768,1,1,0,32.0028,0.400221
-30.8446,1,1.03768,1,1,0,31.5996,0.247717
-30.9414,0.979005,1.03768,1,1,0,31.0419,0.267163
-30.4443,0.909137,1.03768,1,3,0,31.6982,-0.121728
-30.6816,0.949273,1.03768,1,1,0,30.685,-0.193074
-30.3199,0.960714,1.03768,1,3,0,30.9768,0.076739
-30.3299,0.997796,1.03768,1,1,0,30.3375,0.0837784
-30.9063,0.907412,1.03768,2,3,0,31.1615,0.260278
-30.6274,1,1.03768,1,1,0,30.8701,0.196842
-30.6295,0.999528,1.03768,1,1,0,30.7065,0.197414
-30.3851,0.976675,1.03768,2,3,0,30.8538,0.114327
-30.3581,0.970536,1.03768,1,3,0,30.6392,-0.0829668
-30.5379,0.957168,1.03768,2,3,0,30.7467,-0.153646
-30.2808,0.985524,1.03768,1,3,0,30.6396,0.0353791
-31.2207,0.878265,1.03768,2,3,0,31.3989,0.316488
-30.2823,0.96356,1.03768,1,3,0,31.48,-0.0204512
-30.3412,0.931655,1.03768,2,3,0,30.7768,0.0909233
-30.9243,0.902489,1.03768,1,3,0,30.9668,0.263844
-30.6823,0.863139,1.03768,1,3,0,32.2301,-0.193227
-30.4899,1,1.03768,1,1,0,30.6529,-0.138159
-30.8741,0.829896,1.03768,1,3,0,31.7971,0.253805
-30.6913,1,1.03768,1,1,0,30.8849,0.213126
-30.5319,1,1.03768,1,1,0,30.6804,0.169463
-30.3835,0.951917,1.03768,1,3,0,30.9323,-0.0958749
-30.3292,0.976917,1.03768,1,3,0,30.5739,0.0832797
-30.2756,0.996665,1.03768,1,3,0,30.3525,-0.00483516
-30.6159,0.953476,1.03768,2,3,0,30.6768,-0.176084
-30.4572,1,1.03768,2,3,0,30.5925,-0.126573
-30.334,0.969774,1.03768,1,3,0,30.6992,0.086443
-30.2744,0.85093,1.03768,2,3,0,31.4963,0.0166088
-30.2793,0.993611,1.03768,2,3,0,30.3184,-0.0147139
-30.6619,0.903585,1.03768,1,3,0,30.8671,0.20582
-30.3253,0.998403,1.03768,1,3,0,30.6053,0.0805915
-30.3214,0.992354,1.03768,2,3,0,30.407,0.0778481
-30.8978,0.898933,1.03768,1,3,0,30.9555,0.258586
-30.6415,1,1.03768,1,1,0,30.8719,0.200564
-30.3445,0.954643,1.03768,1,3,0,30.9954,-0.0752507
-30.3445,0.433419,1.03768,1,3,0,34.321,-0.0752507
-30.4782,0.917557,1.03768,2,3,0,30.9971,0.151796
-30.2818,0.987082,1.03768,1,3,0,30.5695,-0.0194729
-30.2884,0.995716,1.03768,1,3,0,30.3166,0.0470934
-30.712,0.917693,1.03768,1,3,0,30.7836,0.218141
-30.9158,0.98543,1.03768,2,3,0,30.9671,0.262163
-30.8423,1,1.03768,1,1,0,31.0052,0.24723
-30.8738,0.993113,1.03768,1,1,0,30.99,0.253746
-30.5725,1,1.03768,1,1,0,30.822,0.181653
-30.4763,0.935654,1.03768,1,3,0,31.2044,-0.133459
-30.751,0.872845,1.03768,2,3,0,31.5993,0.227246
-30.4103,0.839483,1.03768,2,3,0,32.2432,-0.107973
-30.28,0.837896,1.03768,2,3,0,31.7172,0.0338581
-30.4017,0.657392,1.03768,2,3,0,33.4918,0.121944
-30.3728,1,1.03768,1,1,0,30.4102,0.108323
-31.0717,0.93068,1.03768,2,3,0,31.0719,-0.27357
-30.3182,0.992722,1.03768,1,3,0,31.0027,-0.0578065
-30.2841,0.804432,1.03768,2,3,0,31.9056,-0.0233958
-30.2755,0.999554,1.03768,2,3,0,30.288,-0.00451051
-30.3916,0.98566,1.03768,2,3,0,30.3981,0.117367
-30.3916,0.448984,1.03768,1,3,0,34.218,0.117367
-30.3916,0.98342,1.03768,1,1,0,30.4616,0.117367
-30.4486,0.945515,1.03768,1,3,0,30.8293,-0.123344
-30.8407,0.764595,1.03768,2,3,0,32.5338,0.246887
-30.2747,0.990342,1.03768,1,3,0,30.8915,0.0185825
-30.5294,0.965155,1.03768,2,3,0,30.5723,0.168682
-30.4702,0.918081,1.03768,2,7,0,31.1187,-0.131278
-30.4702,0.981611,1.03768,1,1,0,30.5604,-0.131278
-30.3303,0.92771,1.03768,2,3,0,31.0796,0.0840165
-30.2823,0.9575,1.03768,2,3,0,30.6489,-0.0203601
-30.3126,0.972284,1.03768,2,3,0,30.4809,0.0711243
-30.4717,0.941463,1.03768,1,3,0,30.6991,-0.131804
-30.6617,0.884745,1.03768,1,3,0,31.381,0.20575
-31.2462,0.879661,1.03768,1,1,0,31.2517,0.320607
-32.2673,0.799327,1.03768,1,1,0,32.3101,0.455226
-32.119,1,1.03768,1,1,0,32.5997,0.438295
-31.3983,1,1.03768,1,1,0,32.0621,0.344104
-31.3556,1,1.03768,2,7,0,31.3893,-0.319991
-30.4998,0.87192,1.03768,1,3,0,32.4468,0.159166
-30.6525,0.989019,1.03768,2,3,0,30.6718,0.203421
-30.2904,1,1.03768,2,3,0,30.5819,-0.0319527
-30.3389,0.979922,1.03768,1,3,0,30.4235,0.0895588
-30.4282,0.98062,1.03768,1,1,0,30.4295,0.133069
-30.2905,0.985083,1.03768,1,3,0,30.5377,-0.0321281
-31.0326,0.856472,1.03768,1,3,0,31.1798,-0.26656
-31.2569,0.951992,1.03768,1,1,0,31.3697,-0.30463
-30.8657,1,1.03768,1,1,0,31.2227,-0.234406
-30.8657,0.801619,1.03768,1,1,0,31.6567,-0.234406
-30.294,0.993381,1.03768,1,3,0,30.8359,-0.0361593
-30.5485,0.953653,1.03768,1,3,0,30.5748,-0.156886
-30.9717,0.797752,1.03768,2,3,0,32.4031,0.272965
-30.498,1,1.03768,1,1,0,30.8678,0.15855
-30.498,0.724205,1.03768,1,3,0,32.4316,0.15855
-30.4382,1,1.03768,1,1,0,30.5071,0.137048
-30.6062,0.889924,1.03768,2,7,0,31.2121,-0.173433
-30.2797,0.98409,1.03768,1,3,0,30.7176,0.0332287
-30.2737,0.985995,1.03768,2,3,0,30.3773,0.00926443
-30.8463,0.872349,1.03768,1,3,0,31.0531,-0.230371
-30.2762,0.990812,1.03768,1,3,0,30.882,-0.00669238
-30.2745,0.986071,1.03768,2,3,0,30.3727,2.70807e-005
-30.8855,0.860597,1.03768,1,3,0,31.134,0.256124
-30.2941,0.9931,1.03768,1,3,0,30.8559,0.0539646
-30.2809,0.994354,1.03768,2,3,0,30.3419,-0.0178803
-31.0645,0.907063,1.03768,2,3,0,31.1186,0.289981
-31.047,1,1.03768,2,7,0,31.0627,-0.269173
-30.6106,1,1.03768,1,1,0,30.9599,-0.174656
-30.3826,1,1.03768,1,1,0,30.5606,-0.0954554
-30.8799,0.944573,1.03768,2,7,0,30.8815,0.254983
-30.8328,1,1.03768,1,1,0,30.9796,0.245224
-30.2809,1,1.03768,2,3,0,30.8298,0.0356209
-30.829,0.865547,1.03768,1,3,0,31.1173,-0.226743
-30.4825,0.885576,1.03768,2,3,0,31.9869,0.153296
-30.3775,1,1.03768,1,1,0,30.4644,0.110669
-30.689,0.776898,1.03768,2,3,0,32.2771,-0.194881
-30.3401,0.953279,1.03768,1,3,0,31.0496,0.0902773
-30.5711,0.97393,1.03768,2,7,0,30.5739,-0.163561
-31.4693,0.697504,1.03768,1,3,0,33.0005,0.354527
-31.4693,0.885773,1.03768,1,1,0,32.0416,0.354527
-30.9192,1,1.03768,2,3,0,31.3897,0.262838
-30.5154,1,1.03768,1,1,0,30.8325,0.164263
-30.9579,0.907512,1.03768,1,1,0,30.9587,0.270332
-32.1819,0.76453,1.03768,1,1,0,32.185,0.445557
-32.0778,1,1.03768,1,1,0,32.5265,0.433474
-30.576,0.818816,1.03768,1,3,0,33.6853,-0.164957
-30.3808,1,1.03768,1,1,0,30.5335,-0.0946007
-30.8404,0.842777,1.03768,1,3,0,31.4811,0.246834
-30.3709,0.935119,1.03768,1,3,0,31.352,-0.0897233
-32.1545,0.709837,1.03768,1,3,0,32.3935,-0.424724
-30.4676,0.95108,1.03768,2,3,0,32.5964,-0.130337
-30.4433,1,1.03768,1,1,0,30.4931,-0.121341
-30.8865,0.905669,1.03768,2,3,0,31.3313,-0.238626
-31.7453,0.828293,1.03768,1,1,0,31.7571,-0.374672
-31.7453,0.552626,1.03768,1,1,0,33.861,-0.374672
-31.3994,1,1.03768,1,1,0,31.8341,-0.326582
-31.025,0.890128,1.03768,2,3,0,32.7513,-0.265184
-30.7802,1,1.03768,1,1,0,31.0291,-0.216152
-30.3658,0.978003,1.03768,2,3,0,30.9798,-0.0870977
-30.2972,0.986518,1.03768,1,3,0,30.4701,0.0572686
-30.2884,0.842737,1.03768,2,3,0,31.5272,0.0470823
-30.499,0.960848,1.03768,1,3,0,30.5231,0.158878
-30.4464,0.941761,1.03768,1,3,0,31.0174,-0.122524
-30.4464,0.675714,1.03768,1,3,0,32.347,-0.122524
-30.6796,0.983378,1.03768,2,3,0,30.6834,-0.192565
-30.5327,1,1.03768,1,1,0,30.6735,-0.152044
-31.095,0.883975,1.03768,1,1,0,31.095,-0.277654
-30.3318,0.99348,1.03768,1,3,0,31.0092,-0.0673363
-30.4298,0.978725,1.03768,1,1,0,30.4303,-0.116066
-30.5064,0.983355,1.03768,1,1,0,30.524,-0.143639
-31.2114,0.862107,1.03768,2,3,0,31.8503,-0.297295
-30.7712,1,1.03768,2,3,0,31.1447,-0.214137
-30.2852,0.993767,1.03768,1,3,0,30.7596,-0.0250426
-30.427,0.957175,1.03768,1,3,0,30.5489,0.132619
-30.3356,1,1.03768,1,1,0,30.4079,0.0874561
-30.3947,0.961881,1.03768,1,3,0,30.6193,-0.101124
-30.4468,0.972125,1.03768,2,3,0,30.6744,-0.122678
-30.5775,0.916725,1.03768,1,3,0,31.1772,0.183092
-30.2895,1,1.03768,2,3,0,30.5199,-0.0307934
-30.2859,0.995672,1.03768,1,3,0,30.3259,0.043748
-30.3447,0.97876,1.03768,1,3,0,30.4216,-0.0753464
-30.3705,0.994358,1.03768,1,1,0,30.38,-0.0894739
-30.3501,0.973686,1.03768,1,3,0,30.5976,0.0961756
-30.4458,0.946612,1.03768,1,3,0,30.7411,-0.122288
-30.4879,0.996934,1.03768,2,3,0,30.5153,-0.137465
-30.3524,0.949046,1.03768,2,3,0,30.9535,0.0974788
-30.4326,0.945123,1.03768,2,7,0,30.7223,-0.117182
-30.3594,1,1.03768,2,3,0,30.422,-0.0836866
-30.9598,0.940041,1.03768,2,3,0,30.9599,0.270697
-30.9301,1,1.03768,2,7,0,30.9533,-0.24729
-31.167,0.983124,1.03768,2,3,0,31.2561,-0.289952
-30.2934,0.988768,1.03768,1,3,0,31.1488,-0.0355335
-30.2927,1,1.03768,1,1,0,30.2972,-0.0346371
-30.3279,0.992292,1.03768,1,1,0,30.328,-0.0647543
-30.5735,0.784962,1.03768,2,3,0,32.1068,0.181922
-30.7645,0.958958,1.03768,1,1,0,30.7916,0.23032
-30.3303,0.997509,1.03768,1,3,0,30.6968,0.0840348
-30.9516,0.901631,1.03768,2,3,0,31.2176,0.269124
-30.3055,0.993286,1.03768,1,3,0,30.9016,0.0652196
-31.1849,0.9023,1.03768,2,3,0,31.2125,-0.292938
-30.4359,1,1.03768,2,7,0,31.0228,0.136133
-30.9013,0.825016,1.03768,1,3,0,31.7196,-0.241616
-30.7974,1,1.03768,1,1,0,30.9673,-0.219942
-30.4911,1,1.03768,1,1,0,30.7343,-0.138556
-30.8338,0.839833,1.03768,1,3,0,31.7291,0.245442
-31.014,0.961254,1.03768,1,1,0,31.0943,0.280845
-30.6891,1,1.03768,1,1,0,30.9725,0.212602
-30.577,1,1.03768,1,1,0,30.7052,0.182948
-30.424,0.939262,1.03768,1,3,0,31.0967,-0.113692
-30.3216,0.999795,1.03768,2,7,0,30.4066,0.0779905
-30.3468,0.978353,1.03768,1,3,0,30.5032,-0.0765973
-30.4674,0.973892,1.03768,1,1,0,30.468,-0.130279
-30.2742,0.994369,1.03768,1,3,0,30.507,0.0155478
-30.2832,0.998225,1.03768,1,3,0,30.2845,0.0396137
-30.7609,0.879073,1.03768,1,3,0,31.0336,-0.21183
-30.4741,1,1.03768,1,1,0,30.7016,-0.132681
-30.3308,0.925263,1.03768,2,3,0,31.104,0.0843769
-30.2808,0.998124,1.03768,2,3,0,30.3468,0.0354419
-30.2806,0.998906,1.03768,2,3,0,30.2925,0.034954
