# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=429555704
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.4995,0.9762,0.852575,2,3,0,30.5007,-0.141374
-30.2767,0.987304,0.852575,1,3,0,30.5981,0.0260681
-30.2761,1,0.852575,1,1,0,30.2769,0.0241943
-31.8489,0.68839,0.852575,1,3,0,32.647,-0.387944
-34.5925,0.576794,0.852575,1,1,0,34.5927,-0.64817
-32.048,1,0.852575,1,1,0,34.0917,-0.412267
-30.3812,0.978222,0.852575,1,3,0,31.989,-0.0947698
-30.2756,0.946385,0.852575,2,3,0,30.8222,0.0223062
-31.0297,0.834075,0.852575,1,3,0,31.4252,-0.266035
-30.6096,1,0.852575,2,3,0,30.9498,-0.174381
-30.3395,1,0.852575,2,7,0,30.5629,0.0899323
-30.2747,1,0.852575,2,3,0,30.3358,0.0184959
-30.4335,0.981441,0.852575,2,3,0,30.4394,-0.117529
-30.2797,0.847457,0.852575,2,3,0,31.7494,-0.0155038
-30.5541,0.82789,0.852575,2,3,0,31.7149,0.176239
-30.3143,1,0.852575,2,7,0,30.5083,-0.0548411
-31.4256,0.867278,0.852575,2,3,0,31.6471,-0.330465
-30.7097,1,0.852575,1,1,0,31.2824,-0.199911
-30.6347,1,0.852575,2,3,0,30.7473,-0.18111
-31.3159,0.747888,0.852575,1,3,0,33.1475,0.331583
-31.3427,0.999233,0.852575,2,7,0,31.3603,-0.318031
-31.1477,1,0.852575,1,1,0,31.4278,-0.286712
-31.192,0.991155,0.852575,1,1,0,31.3544,-0.29411
-31.5881,0.675337,0.852575,1,3,0,34.9604,0.371287
-30.9003,1,0.852575,1,1,0,31.4639,0.259088
-31.0858,0.763291,0.852575,1,3,0,33.2947,-0.276053
-30.2777,0.964178,0.852575,1,3,0,31.3764,0.0287568
-31.192,0.822167,0.852575,1,3,0,31.5173,0.31179
-30.7764,0.93837,0.852575,2,3,0,31.9428,0.232976
-31.0722,0.942398,0.852575,1,1,0,31.1098,0.291334
-31.0722,0.903477,0.852575,1,1,0,31.5315,0.291334
-30.9712,1,0.852575,1,1,0,31.1641,0.272864
-31.011,0.997351,0.852575,2,3,0,31.1393,0.280289
-31.5863,0.96367,0.852575,2,3,0,31.6234,0.371046
-30.4495,0.85206,0.852575,1,3,0,32.8814,-0.123711
-30.4215,0.944623,0.852575,1,3,0,30.9473,0.13036
-30.4488,0.939569,0.852575,1,3,0,30.9512,-0.123415
-30.2747,0.865611,0.852575,2,3,0,31.5985,-0.00111831
-30.3154,0.989115,0.852575,1,3,0,30.3448,0.0733536
-30.3154,0.876515,0.852575,1,3,0,31.0315,0.0733536
-30.2779,0.98846,0.852575,2,3,0,30.4146,-0.0114369
-30.2842,0.976916,0.852575,2,3,0,30.4526,-0.0234082
-30.2866,0.999516,0.852575,1,1,0,30.288,-0.0269525
-30.3121,0.988748,0.852575,1,3,0,30.3784,0.0707758
-31.3384,0.876333,0.852575,2,3,0,31.545,0.335052
-31.1038,1,0.852575,1,1,0,31.3984,0.296869
-30.3355,0.922111,0.852575,1,3,0,31.7357,-0.0697184
-30.2744,0.946254,0.852575,2,3,0,30.7629,0.000887914
-30.3272,0.960891,0.852575,2,3,0,30.5692,0.0819092
-30.5128,0.927258,0.852575,1,3,0,30.855,-0.145741
-30.4647,1,0.852575,1,1,0,30.5291,-0.129296
-30.4392,1,0.852575,2,3,0,30.4858,-0.119751
-30.2747,1,0.852575,2,3,0,30.4247,-0.000897453
-30.8698,0.931774,0.852575,2,3,0,30.9004,0.252926
-30.5543,0.963095,0.852575,2,3,0,31.2925,0.176284
-30.8746,0.937767,0.852575,1,1,0,30.88,0.253907
-30.4271,0.928538,0.852575,1,3,0,31.6979,-0.114975
-30.3146,0.993881,0.852575,2,3,0,30.4896,-0.0550626
-30.323,0.982842,0.852575,1,3,0,30.463,0.0790146
-30.5079,0.929106,0.852575,1,3,0,30.8344,-0.144143
-30.7195,0.958458,0.852575,1,1,0,30.7283,-0.202224
-30.597,0.961052,0.852575,2,3,0,31.1932,-0.170913
-30.9048,0.980043,0.852575,2,3,0,30.9156,-0.242313
-31.6017,0.956523,0.852575,2,3,0,31.6152,-0.355474
-31.0436,1,0.852575,1,1,0,31.5335,-0.268557
-30.3485,0.98991,0.852575,2,3,0,31.1404,-0.0775821
-30.4708,0.984838,0.852575,2,7,0,30.4898,0.149175
-30.2739,1,0.852575,2,3,0,30.4473,0.0121545
-31.3422,0.879745,0.852575,2,3,0,31.4218,0.335636
-30.4324,0.871646,0.852575,1,3,0,32.4498,-0.117078
-31.0639,0.899965,0.852575,2,3,0,31.4306,-0.272192
-31.0639,0.865372,0.852575,1,1,0,31.6694,-0.272192
-30.3563,1,0.852575,2,7,0,30.9231,0.0996837
-30.3496,0.784948,0.852575,2,3,0,32.3134,0.0958961
-30.4322,0.994519,0.852575,2,3,0,30.4339,0.134701
-30.5931,0.968244,0.852575,1,1,0,30.5976,0.187511
-30.6918,0.980412,0.852575,1,1,0,30.7312,0.213246
-30.7053,0.997298,0.852575,1,1,0,30.7851,0.216518
-30.5662,0.886482,0.852575,1,3,0,31.7651,-0.162124
-30.4832,1,0.852575,1,1,0,30.5718,-0.135842
-30.3173,0.968067,0.852575,1,3,0,30.7404,0.0748142
-30.2967,1,0.852575,2,3,0,30.314,0.0566959
-31.999,0.708166,0.852575,1,3,0,32.502,0.4241
-30.3485,0.997984,0.852575,2,3,0,32.0292,0.0952966
-30.3179,0.980172,0.852575,1,3,0,30.5166,-0.0575765
-32.3508,0.779674,0.852575,2,3,0,32.6821,-0.446787
-31.8338,1,0.852575,1,1,0,32.4327,-0.38603
-30.5009,0.967253,0.852575,2,3,0,32.1645,-0.141828
-33.9239,0.557518,0.852575,1,3,0,34.4794,-0.595173
-30.42,0.999025,0.852575,2,3,0,33.9605,-0.112045
-30.2746,0.99652,0.852575,1,3,0,30.4409,-0.000181133
-30.3922,0.975456,0.852575,1,3,0,30.4315,-0.0999609
-30.5614,0.908189,0.852575,1,3,0,31.1133,0.178411
-30.7944,0.954355,0.852575,1,1,0,30.8079,0.236956
-30.2937,1,0.852575,2,3,0,30.7975,0.0534778
-30.5879,0.949381,0.852575,1,3,0,30.635,0.186038
-30.3919,1,0.852575,2,3,0,30.5487,0.117497
-31.5068,0.701074,0.852575,1,3,0,32.775,-0.342218
-31.3772,1,0.852575,2,7,0,31.4814,0.340937
-30.291,1,0.852575,2,3,0,31.3188,0.0503838
-30.3065,0.996901,0.852575,1,1,0,30.3071,0.0660462
-30.7592,0.87209,0.852575,1,3,0,31.2052,-0.211425
-31.5154,0.672559,0.852575,1,3,0,33.8346,0.361122
-31.0123,1,0.852575,1,1,0,31.4605,0.280537
-30.3007,1,0.852575,2,3,0,31.0135,0.0607071
-30.3056,0.988539,0.852575,1,3,0,30.3971,-0.0475904
-30.6607,0.950475,0.852575,2,3,0,30.7698,-0.187815
-30.9792,0.938113,0.852575,1,1,0,30.9969,-0.256696
-30.2743,1,0.852575,2,3,0,30.8969,0.00149645
-30.6105,0.922857,0.852575,1,3,0,30.7819,0.192309
-30.304,0.99687,0.852575,1,3,0,30.5866,0.0637978
-30.3183,0.997139,0.852575,1,1,0,30.3211,0.0755366
-30.4594,0.950043,0.852575,1,3,0,30.7335,-0.12737
-30.4297,0.943285,0.852575,1,3,0,30.9848,0.133681
-30.3147,0.999812,0.852575,2,7,0,30.4138,-0.0551331
-30.5538,0.918731,0.852575,1,3,0,30.8898,0.176134
-30.9925,0.915774,0.852575,1,1,0,30.993,0.276861
-30.9607,1,0.852575,1,1,0,31.1146,0.270872
-31.2065,0.951896,0.852575,1,1,0,31.2847,0.314174
-30.4506,0.879678,0.852575,2,3,0,32.6068,-0.124094
-30.2862,0.997975,0.852575,1,3,0,30.4421,-0.0264055
-30.3331,0.991872,0.852575,2,3,0,30.3613,-0.0681707
-30.3285,1,0.852575,1,1,0,30.3418,-0.0651287
-30.3663,0.992452,0.852575,1,1,0,30.3696,-0.0873216
-30.3663,0.935876,0.852575,1,3,0,30.8503,-0.0873216
-30.4803,0.932441,0.852575,1,3,0,30.8943,0.152523
-30.7649,0.863863,0.852575,1,3,0,31.7174,-0.212713
-30.277,1,0.852575,2,3,0,30.7236,-0.00918964
-30.2796,0.997965,0.852575,1,3,0,30.2927,0.0329645
-31.1167,0.907402,0.852575,2,3,0,31.1459,-0.281427
-30.365,0.908809,0.852575,1,3,0,31.8706,0.104338
-30.2962,0.988448,0.852575,1,3,0,30.4875,-0.0385003
-30.506,0.899164,0.852575,2,3,0,31.1083,0.161214
-30.4257,1,0.852575,1,1,0,30.5027,0.132068
-30.3263,0.965385,0.852575,2,7,0,30.6725,-0.0636288
-30.4459,0.721208,0.852575,2,3,0,32.9679,-0.122325
-30.4459,0.850735,0.852575,1,3,0,31.5746,-0.122325
-30.3425,1,0.852575,1,1,0,30.4254,-0.0740441
-30.3197,1,0.852575,1,1,0,30.342,-0.0589392
-30.5107,0.930068,0.852575,2,3,0,30.897,0.162731
-30.3672,0.998635,0.852575,2,7,0,30.5065,-0.0878058
-30.3173,1,0.852575,1,1,0,30.358,-0.0571682
-30.9245,0.899461,0.852575,1,3,0,31.0183,-0.246198
-30.5565,0.887826,0.852575,1,3,0,32.1346,0.176964
-30.2825,1,0.852575,2,3,0,30.5532,0.0383685
-30.2742,0.999239,0.852575,1,3,0,30.2883,0.00208489
-30.4428,0.963935,0.852575,1,3,0,30.5058,-0.121148
-30.2744,0.99581,0.852575,1,3,0,30.4703,0.0010721
-30.6446,0.955359,0.852575,2,3,0,30.6782,-0.18368
-30.6013,1,0.852575,2,7,0,30.6359,0.189791
-30.3966,0.934753,0.852575,1,3,0,31.1593,-0.101953
-30.5003,0.979418,0.852575,1,1,0,30.5056,-0.141622
-32.0543,0.798016,0.852575,2,3,0,32.6867,-0.413019
-32.2008,0.99582,0.852575,2,7,0,32.208,0.447713
-32.4808,0.803094,0.852575,2,3,0,35.3216,0.478514
-30.3281,0.961679,0.852575,1,3,0,32.5864,0.0825337
-30.7151,0.942867,0.852575,2,3,0,30.8691,0.218881
-30.3992,0.924405,0.852575,1,3,0,31.3568,-0.103137
-30.2791,0.989926,0.852575,1,3,0,30.4763,0.0318788
-31.081,0.910985,0.852575,2,3,0,31.1095,-0.275216
-32.4356,0.850859,0.852575,2,7,0,32.6382,0.473683
-31.1536,1,0.852575,1,1,0,32.1826,0.305394
-30.4204,1,0.852575,2,7,0,31.0186,-0.112217
-30.3075,0.982501,0.852575,1,3,0,30.6104,0.0669227
-30.3991,0.960333,0.852575,1,3,0,30.5943,-0.103088
-31.2853,0.741972,0.852575,1,3,0,32.4253,0.326807
-30.3635,0.926013,0.852575,2,3,0,32.1145,-0.0858965
-30.3673,0.96669,0.852575,1,3,0,30.658,0.105555
-30.2933,0.999996,0.852575,2,7,0,30.355,-0.0353645
-30.6879,0.94843,0.852575,2,3,0,30.7779,-0.194619
-30.3669,0.953685,0.852575,1,3,0,31.2179,0.105307
-30.5835,0.915579,0.852575,1,3,0,31.0916,-0.167112
-30.4891,1,0.852575,1,1,0,30.5859,-0.137855
-30.4583,0.977946,0.852575,2,3,0,30.7561,-0.126969
-30.3167,0.970227,0.852575,1,3,0,30.6989,0.0743847
-30.3594,0.970915,0.852575,1,3,0,30.5419,-0.0836992
-30.2771,0.999989,0.852575,2,3,0,30.3602,-0.00955982
-30.3848,0.874035,0.852575,2,3,0,31.2916,-0.0965292
-30.2737,0.923516,0.852575,2,3,0,31.0111,0.00851737
-30.2737,0.840089,0.852575,1,3,0,31.2221,0.00851737
-30.4228,0.96645,0.852575,1,3,0,30.4889,-0.113234
-30.3938,1,0.852575,1,1,0,30.4336,-0.100691
-32.9325,0.632175,0.852575,1,3,0,33.4273,-0.506664
-31.7103,1,0.852575,1,1,0,32.7489,-0.370081
-31.1197,1,0.852575,1,1,0,31.6427,-0.281939
-30.3495,0.990153,0.852575,2,3,0,31.2142,-0.0781843
-32.9532,0.495632,0.852575,1,3,0,34.9183,0.526349
-31.8053,1,0.852575,2,3,0,32.8055,0.400097
-30.3042,0.909668,0.852575,1,3,0,32.5495,-0.046351
-30.2738,0.998835,0.852575,1,3,0,30.3136,0.0110147
-30.378,0.987257,0.852575,2,3,0,30.3863,0.110906
-30.3511,1,0.852575,1,1,0,30.3816,0.0967946
-30.5216,0.981024,0.852575,2,7,0,30.5381,-0.148566
-30.4037,0.940562,0.852575,1,3,0,31.0388,0.122825
-30.5369,0.991215,0.852575,2,3,0,30.5404,0.17102
-30.4538,0.977448,0.852575,2,3,0,30.8019,0.142998
-30.34,1,0.852575,1,1,0,30.431,0.0902161
-30.2973,0.985719,0.852575,2,7,0,30.4493,-0.039632
-30.2907,0.992942,0.852575,1,3,0,30.3573,0.0499569
-30.4902,0.971887,0.852575,2,3,0,30.5497,0.155934
-30.2745,0.876743,0.852575,2,3,0,31.5532,0.00038071
-30.2745,0.914184,0.852575,1,3,0,30.7588,0.00038071
-30.2744,1,0.852575,1,1,0,30.2745,0.00105545
-30.2743,0.999935,0.852575,2,3,0,30.2751,0.00157556
-30.4249,0.88441,0.852575,2,3,0,31.1943,0.131736
-30.5333,0.966444,0.852575,2,3,0,30.7799,0.169895
-30.2801,0.982683,0.852575,1,3,0,30.667,-0.0163476
-30.7062,0.947148,0.852575,2,3,0,30.7674,-0.199054
-30.3377,0.919762,0.852575,2,3,0,31.5045,0.0888052
-30.2741,0.998472,0.852575,1,3,0,30.3469,0.0147985
-30.3742,0.978578,0.852575,1,3,0,30.4107,0.10905
-32.4317,0.689408,0.852575,1,3,0,32.8265,0.473263
-31.412,1,0.852575,1,1,0,32.2708,0.346135
-30.9641,1,0.852575,1,1,0,31.3681,0.271526
-30.4154,0.978928,0.852575,2,3,0,31.1787,0.127832
-32.5419,0.691818,0.852575,1,3,0,32.8862,0.484975
-31.6592,1,0.852575,1,1,0,32.4593,0.380971
-30.4498,0.847976,0.852575,1,3,0,32.9928,-0.1238
-30.606,0.888612,0.852575,2,7,0,31.335,0.191076
-30.2946,0.995899,0.852575,1,3,0,30.5938,0.0544703
-31.051,0.918605,0.852575,2,3,0,31.0605,-0.269878
-30.2739,0.975579,0.852575,1,3,0,31.2599,0.0129413
-30.3722,0.978595,0.852575,1,3,0,30.4103,0.108017
-30.3542,0.763631,0.852575,2,3,0,32.5714,0.0985142
-30.4764,0.984692,0.852575,2,7,0,30.4976,-0.133465
-30.2813,0.996763,0.852575,1,3,0,30.4787,-0.0187095
-30.3039,0.995845,0.852575,2,3,0,30.32,-0.0460488
-30.5821,0.869738,0.852575,2,3,0,31.3767,0.184403
-30.889,0.922674,0.852575,2,3,0,31.4137,0.256827
-30.3446,0.998194,0.852575,2,7,0,30.8315,0.0929814
-30.4365,0.993911,0.852575,2,3,0,30.4372,0.136382
-30.4197,1,0.852575,1,1,0,30.4577,0.129625
-30.3661,1,0.852575,1,1,0,30.416,0.104915
-31.5016,0.824293,0.852575,1,3,0,31.6629,0.359166
-30.2981,0.976895,0.852575,1,3,0,31.5813,0.0581883
-30.2818,0.995207,0.852575,1,3,0,30.3368,-0.0195977
-30.4517,0.952395,0.852575,1,3,0,30.598,0.142201
-30.3945,1,0.852575,1,1,0,30.4514,0.118695
-30.3728,0.954905,0.852575,2,7,0,30.7308,-0.0906414
-30.4548,0.943752,0.852575,1,3,0,30.8591,0.143367
-30.4129,0.945814,0.852575,1,3,0,30.9378,-0.109101
-30.2767,1,0.852575,2,3,0,30.4077,-0.00827042
-30.7755,0.939636,0.852575,2,3,0,30.8317,-0.215096
-30.746,0.848256,0.852575,1,3,0,32.3093,0.226108
-30.3472,0.988965,0.852575,2,3,0,30.8542,0.0945381
-30.2854,0.998216,0.852575,2,3,0,30.3645,0.0430291
-30.9633,0.87115,0.852575,2,3,0,31.4202,-0.253684
-30.2977,0.949847,0.852575,1,3,0,31.3599,0.0577856
-30.2977,0.455113,0.852575,1,3,0,34.5953,0.0577856
-30.2842,0.994063,0.852575,2,7,0,30.3423,-0.0234161
-30.7422,0.942687,0.852575,2,3,0,30.8181,-0.207541
-30.3965,0.981924,0.852575,2,3,0,30.9299,-0.101929
-30.3985,0.999942,0.852575,2,7,0,30.401,0.120515
-30.2745,0.900542,0.852575,2,3,0,31.2227,0.0175411
-30.4883,0.974949,0.852575,2,3,0,30.4976,-0.137595
-31.5352,0.889888,0.852575,2,7,0,31.5537,0.363924
-30.3157,0.912364,0.852575,1,3,0,32.2504,-0.0559263
-30.3445,0.994254,0.852575,1,1,0,30.347,-0.0752229
-30.2761,0.998815,0.852575,1,3,0,30.346,-0.00647451
-30.8406,0.935768,0.852575,2,3,0,30.8641,0.246861
-30.2756,0.986036,0.852575,1,3,0,30.9351,0.0222722
-30.2753,1,0.852575,2,3,0,30.2758,0.0213674
-30.3101,0.993546,0.852575,1,3,0,30.3171,0.0691571
-30.9406,0.892939,0.852575,1,3,0,31.0515,0.267009
-30.9406,0.789096,0.852575,1,1,0,31.8847,0.267009
-30.3308,1,0.852575,2,7,0,30.8183,-0.0666772
-30.5484,0.917532,0.852575,1,3,0,30.9292,0.174531
-30.2818,0.980624,0.852575,1,3,0,30.6981,-0.0195527
-30.2739,0.999832,0.852575,1,3,0,30.2825,0.0054341
-30.314,0.966937,0.852575,2,3,0,30.5217,0.0722938
-30.6913,0.828223,0.852575,2,3,0,31.7742,-0.195445
-31.0217,0.935884,0.852575,1,1,0,31.0422,-0.264572
-30.2836,1,0.852575,2,3,0,30.892,0.0401578
-30.2738,0.999767,0.852575,1,3,0,30.2849,0.0112828
-30.7095,0.903884,0.852575,1,3,0,30.9119,-0.199843
-30.307,0.957481,0.852575,1,3,0,31.0448,0.0665138
-31.4453,0.865305,0.852575,2,3,0,31.6526,0.351042
-30.7642,0.937043,0.852575,2,3,0,32.1886,0.230239
-30.2766,0.988503,0.852575,1,3,0,30.8337,0.0256062
-30.2766,0.600197,0.852575,1,3,0,33.0907,0.0256062
-30.706,0.94763,0.852575,2,3,0,30.7556,0.216688
-30.3071,0.957668,0.852575,1,3,0,31.0398,-0.0488531
-30.3968,0.961031,0.852575,1,3,0,30.5888,0.119726
-30.58,0.963926,0.852575,1,1,0,30.5804,0.183785
-30.304,0.920624,0.852575,2,3,0,31.3099,-0.0461096
-30.4044,0.959182,0.852575,2,7,0,30.5943,0.123122
-30.615,0.958649,0.852575,1,1,0,30.6151,0.193518
-30.2771,0.833091,0.852575,2,3,0,32.1312,-0.00940515
-30.7733,0.690598,0.852575,2,3,0,33.1882,0.232296
-30.5031,1,0.852575,1,1,0,30.723,0.16025
-30.2955,0.975243,0.852575,1,3,0,30.6964,-0.037735
-30.5616,0.921235,0.852575,1,3,0,30.8353,0.178451
-30.3379,0.955109,0.852575,1,3,0,30.9282,-0.0712241
-30.278,0.978194,0.852575,2,3,0,30.5207,0.0295763
-30.475,0.96174,0.852575,1,3,0,30.5264,0.150679
-30.9923,0.807231,0.852575,2,7,0,32.1321,-0.259145
-30.6949,1,0.852575,1,1,0,30.9575,-0.196316
-30.4275,0.978377,0.852575,2,3,0,30.9291,-0.115138
-30.3023,0.976475,0.852575,2,3,0,30.6631,0.0622351
-30.4397,0.950149,0.852575,1,3,0,30.6522,-0.11995
-30.6323,0.962114,0.852575,1,1,0,30.6352,-0.180459
-30.2744,0.986332,0.852575,1,3,0,30.7435,0.0166278
-30.3976,0.970106,0.852575,1,3,0,30.4666,-0.1024
-30.5484,0.970204,0.852575,1,1,0,30.5502,-0.156837
-30.9258,0.927088,0.852575,1,1,0,30.9279,-0.246457
-30.9812,0.998336,0.852575,2,7,0,30.9836,0.274749
-30.2895,0.986864,0.852575,1,3,0,31.0207,0.0485414
-30.7948,0.907563,0.852575,1,3,0,30.912,0.237044
-30.8082,0.833823,0.852575,1,3,0,32.4845,-0.222294
-30.2738,1,0.852575,2,3,0,30.7376,0.00937547
-30.3201,0.994342,0.852575,2,3,0,30.3234,0.0768712
-30.408,0.957435,0.852575,2,7,0,30.6434,-0.106983
-30.2859,0.961765,0.852575,2,3,0,30.742,0.0437393
-30.2822,0.996403,0.852575,1,3,0,30.3164,-0.0202576
-30.4513,0.952319,0.852575,1,3,0,30.5992,0.142074
-30.3975,1,0.852575,1,1,0,30.4529,0.120072
-30.2787,0.876986,0.852575,2,3,0,31.4297,0.0310258
-30.4482,0.95476,0.852575,1,3,0,30.5761,-0.123204
-30.8878,0.84347,0.852575,1,3,0,31.8684,0.256582
-30.9896,0.786667,0.852575,1,3,0,33.0649,-0.258647
-31.4345,0.914635,0.852575,1,1,0,31.4848,-0.331771
-30.7852,1,0.852575,2,3,0,31.3104,-0.217256
-31.6392,0.901477,0.852575,2,7,0,31.7679,0.378274
-31.726,0.994248,0.852575,2,3,0,31.9749,0.389834
-30.9892,1,0.852575,2,3,0,31.5974,0.276249
-31.7463,0.859117,0.852575,1,1,0,31.764,0.392482
-30.9824,1,0.852575,1,1,0,31.6096,0.274983
-30.9946,0.997559,0.852575,1,1,0,31.1331,0.277261
-32.0358,0.811538,0.852575,1,1,0,32.0394,0.428502
-31.5394,1,0.852575,1,1,0,32.072,0.364509
-31.0978,1,0.852575,1,1,0,31.5191,0.295838
-30.5171,0.895242,0.852575,1,3,0,32.3217,-0.147124
-30.3546,0.962545,0.852575,1,3,0,30.9035,0.0987205
-30.494,0.972421,0.852575,1,1,0,30.494,0.157216
-30.275,1,0.852575,2,3,0,30.4747,0.0201439
-30.289,0.992522,0.852575,2,3,0,30.3312,-0.0301917
-30.2791,0.969663,0.852575,2,3,0,30.5227,-0.0143085
-30.6147,0.916218,0.852575,1,3,0,30.8377,0.193454
-30.2948,0.969063,0.852575,1,3,0,30.8559,-0.0370682
-30.6471,0.816119,0.852575,2,3,0,31.8541,0.202029
-30.8819,0.954013,0.852575,1,1,0,30.9077,0.255382
-30.53,1,0.852575,1,1,0,30.8132,0.168865
-30.2913,0.99701,0.852575,1,3,0,30.5184,0.0506725
-30.2927,0.942472,0.852575,2,3,0,30.7442,0.0524211
-30.274,0.98975,0.852575,2,3,0,30.3738,0.00381551
-30.4092,0.892512,0.852575,2,3,0,31.1241,0.125195
-30.4028,0.953975,0.852575,1,3,0,30.8268,-0.10474
-30.2806,0.999525,0.852575,2,3,0,30.4078,-0.0173191
-30.5165,0.955366,0.852575,1,3,0,30.5727,-0.146918
-30.4902,1,0.852575,1,1,0,30.5473,-0.138254
-30.4902,0.907075,0.852575,1,3,0,31.3248,-0.138254
-32.2738,0.821193,0.852575,2,7,0,32.2775,0.455948
-32.0172,1,0.852575,1,1,0,32.5017,0.426281
-32.1614,0.995927,0.852575,2,7,0,32.1683,-0.425521
-32.6135,0.913306,0.852575,1,1,0,32.8748,-0.474752
-30.6808,1,0.852575,2,7,0,32.2626,0.210544
-30.7464,0.986934,0.852575,1,1,0,30.8102,0.226185
-30.5693,0.891057,0.852575,1,3,0,31.8486,-0.163035
-31.0371,0.910443,0.852575,1,1,0,31.0376,-0.26738
-32.3866,0.762876,0.852575,1,1,0,32.3866,-0.450702
-32.3188,1,0.852575,1,1,0,32.7632,-0.443263
-33.6303,0.768706,0.852575,1,1,0,33.7684,-0.570371
-33.3623,1,0.852575,1,1,0,34.1199,-0.546765
-32.6964,1,0.852575,1,1,0,33.5454,-0.48324
-31.865,1,0.852575,1,1,0,32.6648,-0.38996
-31.865,0.587455,0.852575,1,1,0,33.9863,-0.38996
-32.4454,0.890107,0.852575,1,1,0,32.6243,-0.457051
-30.3128,1,0.852575,2,3,0,32.0593,0.0713288
-30.3078,0.987202,0.852575,1,3,0,30.4262,-0.0495209
-30.4789,0.938978,0.852575,1,3,0,30.738,0.152044
-30.7547,0.946189,0.852575,1,1,0,30.7565,0.228095
-30.7796,0.995015,0.852575,1,1,0,30.8689,0.233702
-30.4682,0.900986,0.852575,1,3,0,31.6539,-0.130565
-30.2828,0.926709,0.852575,2,3,0,31.0996,0.038903
-30.2739,0.995427,0.852575,2,3,0,30.319,0.00463573
-30.3342,0.940713,0.852575,2,3,0,30.7265,-0.0688913
-30.6858,0.859805,0.852575,2,3,0,31.5218,0.211779
-30.2974,0.998051,0.852575,2,3,0,30.7055,0.0574455
-31.3302,0.877417,0.852575,2,3,0,31.5018,0.333795
-30.9211,1,0.852575,1,1,0,31.2927,0.263204
-30.6742,1,0.852575,2,3,0,30.9,0.208895
-30.3496,0.943058,0.852575,2,3,0,31.276,-0.078208
-31.4795,0.820487,0.852575,1,3,0,31.6616,-0.338307
-31.255,1,0.852575,1,1,0,31.5727,-0.304332
-30.3468,0.989374,0.852575,1,3,0,31.2029,-0.0766032
-32.5624,0.658638,0.852575,1,3,0,33.0661,-0.469435
-34.8164,0.636303,0.852575,1,1,0,34.8861,-0.664984
-31.2993,0.998105,0.852575,2,7,0,34.2572,0.328998
-31.7065,0.921562,0.852575,1,1,0,31.8156,0.38727
-31.3001,1,0.852575,1,1,0,31.7344,0.329134
-30.3036,1,0.852575,2,3,0,31.1115,-0.0457905
-30.5941,0.967303,0.852575,2,7,0,30.5943,0.187788
-30.4962,1,0.852575,1,1,0,30.5964,0.157936
-30.8256,0.849935,0.852575,1,3,0,31.8726,-0.226024
-30.3133,1,0.852575,2,3,0,30.723,0.0717245
-30.3524,0.989434,0.852575,2,3,0,30.4196,0.0974912
-30.4018,0.958833,0.852575,1,3,0,30.7068,-0.104275
-30.3168,0.993733,0.852575,2,3,0,30.4674,-0.0567194
-30.2754,0.954549,0.852575,2,3,0,30.6737,-0.00406701
-30.6507,0.912071,0.852575,1,3,0,30.8587,0.202948
-31.1214,0.909924,0.852575,1,1,0,31.1262,0.299905
-30.5302,0.858988,0.852575,1,3,0,32.3974,-0.15125
-30.8333,0.845092,0.852575,1,3,0,31.9685,0.245321
-30.282,0.968049,0.852575,1,3,0,31.0849,-0.0199529
-30.306,0.93965,0.852575,2,3,0,30.7498,-0.0478982
-30.3045,0.988676,0.852575,1,3,0,30.4055,0.0643214
-30.8664,0.723857,0.852575,2,3,0,32.8357,-0.234551
-31.401,0.898329,0.852575,1,1,0,31.4234,-0.326825
-31.6783,0.945902,0.852575,1,1,0,31.8328,-0.365842
-33.2003,0.912314,0.852575,2,3,0,33.2324,-0.531997
-33.3792,0.994964,0.852575,2,7,0,33.4019,0.565968
-34.2357,0.842157,0.852575,1,1,0,34.641,0.638127
-31.1308,0.999171,0.852575,2,7,0,33.7275,-0.283833
-32.0595,0.830041,0.852575,1,1,0,32.0792,-0.41364
-31.7127,1,0.852575,2,3,0,32.1887,-0.370398
-32.5609,0.947853,0.852575,2,3,0,32.6686,-0.469284
-31.6607,1,0.852575,2,3,0,32.4726,-0.36348
-30.2854,0.933427,0.852575,1,3,0,32.2088,0.0429137
-30.5769,0.832874,0.852575,2,3,0,31.6779,-0.165241
-30.527,1,0.852575,1,1,0,30.6044,-0.150245
-30.464,0.929883,0.852575,1,3,0,31.1924,0.146748
-30.5449,0.983908,0.852575,1,1,0,30.5642,0.173471
-30.2773,0.994283,0.852575,1,3,0,30.5706,0.027658
-30.2738,1,0.852575,2,3,0,30.2767,0.00691029
-30.4135,0.968938,0.852575,1,3,0,30.4727,-0.109363
-30.3337,1,0.852575,1,1,0,30.3981,-0.0685536
-30.3337,0.996728,0.852575,1,1,0,30.3546,-0.0685536
-30.6884,0.882383,0.852575,1,3,0,31.1839,0.212429
